UserID,Sequence,JobTitle,JobCategoryID
1364738,1,operations temp,147
1364738,2,appointment setter,0
1364738,3,proxy solicitation,0
1364738,4,medical biller secretary,104
1364738,5,reprographics specialist,3
1364738,6,national helpdesk agent,45
1364738,7,reprographics specialist,3
1365020,1,hostess and cashier,25
1365020,2,cashier,25
1365447,1,lead team leader,33
1365447,2,territory manager,0
1365447,4,customer service representative,1
1365447,5,customer service representative,1
1366659,1,sales associate,154
1366659,2,cashier,25
1367944,1,receptionist volunteer,115
1367944,2,customer service call center,55
1367944,3,billing coordinator,126
1367944,4,small group leader and greeter,33
1367944,5,customer service call center,55
1367944,6,customer service call center,55
1367944,7,customer service call center,55
1368077,1,screen printer,0
1368077,2,screen printer,0
1368077,3,help at home,151
1368077,4,screen printer,0
1368077,5,screen printer,0
1368937,1,worked as a cashier and assisted in unloading products from delivery truck,136
1371887,1,consultaant,0
1371887,2,consultant,14
1371887,3,accountant,184
1372411,1,accountant,184
1372411,2,accountant and marketing assistant,184
1372411,3,tax preparer,191
1372411,4,controller,175
1372411,5,accountant,184
1372411,6,accountant,184
1372411,7,senior accountant assistant to controller,175
1373611,1,business owner,70
1373611,2,casework manager,0
1373611,3,supervisor for a quality control unit overlooking the food stamp program for the state of illinois,152
1373611,4,was promoted to intake eligibility specialist,3
1374484,1,baterry service technician,156
1374484,2,machine operator laborer,93
1374484,3,material handler,144
1374484,4,ramp agent,45
1374484,5,utility clerk produce manager,13
1374750,1,sales associate,154
1374750,2,sales,4
1374750,3,laborer,160
1375616,1,network operations center engineer production application support,41
1375616,2,graduate assistant multimedia learning and resource center,187
1375616,3,assistant professor dept of electrical and electronics engineering,179
1375616,4,master project,27
1376955,1,direct sales representative greater chicago area,182
1376955,2,consultant administrative assistant,20
1376955,3,sales associate,154
1376955,4,assistant marketing product manager,102
1379017,1,library technical assistant ii,94
1379017,2,intern,36
1379017,3,service aide,106
1379481,1,fiberglass fabrication specialist,3
1379481,2,store manager sales,68
1379481,3,job developer employment training specialist,158
1379481,4,habilitation and rehabilitation specialist,3
1379481,5,youth care counselor,84
1380955,1,account manager,192
1380955,2,security operations administrator,38
1380955,3,nuclear security officer,38
1380955,4,lieutenant training officer,82
1380955,5,safety officer part time,62
1381931,1,researcher,0
1381931,2,receptionist,54
1382550,1,team lead medical records technican,197
1382550,2,release of information specialist,134
1382550,3,front desk receptionist,56
1382550,4,patient service representative,135
1382550,5,clinic coordinator,7
1382550,6,medical records coordinator,197
1383136,1,sales and marketing support coordinator,23
1383136,2,executive assistant,26
1383501,1,welding applications engineer,8
1383501,2,welding engineer large weld area,182
1383501,3,journeyman ironworker certified welder,130
1383501,4,welding engineering intern,170
1383501,5,radar technician launcher loader repairman,5
1384245,2,customer service support service agent,45
1384245,3,truck driver,136
1384245,4,bus operator,10
1384245,5,driver,22
1384245,6,bus operator,10
1384433,1,machine operator and tender,93
1384433,2,youth outreach worker,51
1384433,3,front desk coordinator,56
1384433,4,cashier food preparer,193
1384681,1,national admissions advisor,97
1384681,2,certified emergency medical dispatcher,130
1384681,3,customer account executive,192
1384681,4,customer service professional,143
1386171,1,collector,163
1386171,2,collector,163
1386171,3,data entry,18
1386171,4,cashier,25
1386171,5,assistant secretary,104
1386603,1,seaman recruit,0
1386603,3,cashier,25
1387943,1,case manager sro supportive housing,149
1387943,2,family services intake assistant,42
1387943,3,case manager,149
1389133,1,sales associate,154
1389133,2,general sales manager sales manager finance manager aftermarket,90
1389133,3,sales associate,154
1389133,4,sales associate,154
1389577,1,clinical director of assessment and reimbursement,99
1389577,2,clinical reimbursement specialist,99
1389577,3,licensed practical nurse,107
1390796,1,south nogales highway,0
1390796,2,tech support rep,57
1390796,3,collections rep,109
1392470,1,shift manager,120
1392470,2,assistant manager,165
1394281,1,business b2b account executive,192
1394281,3,professional manager,143
1394281,4,owner sale,70
1394281,5,b2b account executive advertising,192
1394803,1,student aide,106
1394803,2,general office assistant,24
1394803,3,general office assistant,24
1396045,1,accounting clerk,44
1396045,2,full a p cycle process,129
1396045,3,accounting clerk,44
1396045,4,lead accounts payable fuel reconciler,61
1396045,5,accounting clerk,44
1396167,1,teacher assistant food program assistant,193
1396167,3,customer service representative,1
1396167,4,application setter,41
1396645,1,laser install specialist,3
1396645,2,customer service rep sr technical operations,75
1396886,1,business development manager,58
1396886,2,terminal manager,0
1396886,3,greatwide dallas mavis carrier,0
1396886,4,operations manager,34
1396886,5,shift supervisor dispatcher,120
1396886,6,transportation manager,0
1398461,1,claims adjuster,100
1398461,2,apprenrtice tech,57
1398461,3,fork lfit operator semi unloader order picker,10
1398461,4,front desk clerk,56
1398461,5,front desk clerk,56
1398461,6,bagger stocker,0
1399185,1,traffic control aide,106
1399185,2,senior customer insurance professional,143
1399185,3,customer service team leader,33
1399185,4,office manager,24
1400337,1,store manager,68
1400337,2,uverse premises technician,5
1400337,3,store manager,68
1400337,4,sales manager,90
1400337,5,owner,70
1400337,6,store manager,68
1400337,7,operations manager asst store manager department manager,68
1402252,1,dispatcher customer service representative,1
1402252,2,customer service representative,1
1402252,3,payroll mngr dispatcher logistic coordinator,7
1402252,4,dispatcher,0
1402740,2,assistant manager,165
1404139,1,inventory control specialist,113
1404139,2,senior inventory control specialist,113
1404895,1,public safety officer,62
1404895,2,ammunition specialist,3
1404895,3,senior customer service associate,1
1404895,4,cashier,25
1404895,5,hr specialist,95
1405605,1,accounting manager,44
1405605,2,accountant,184
1405605,3,accounting manager,44
1405605,4,accounting,44
1405605,5,accountant,184
1406723,1,night shift supervisor machine set up,120
1406723,2,assistant front end manager cashier,25
1406723,3,assistant manager,165
1406723,4,assistant manager,165
1406723,5,machinist,139
1406723,6,bulk liquid tank truck driver,136
1406723,7,stretch limousine driver,22
1406723,8,departmental supervisor machine set up,93
1406723,9,departmental supervisor machine set up,93
1406804,1,president designer,86
1406804,2,temporary membership coordinator,105
1406804,3,marketing associate supported the coo,23
1406804,4,assistant to the executive director,26
1406890,1,hospice nurse,107
1406890,2,licensed practical nurse,107
1406890,3,hospice nurse,107
1406890,4,licensed practical nurse,107
1406890,5,hospice nurse,107
1406890,6,shift coordinator,120
1408033,1,telephone interviewer,0
1408033,2,loader unloader,136
1408033,3,crew member,150
1408033,4,security guard,38
1409012,1,buyer,145
1409012,2,buyer,145
1409045,2,medical assistant,30
1409045,3,medical assistant externship,30
1411940,1,quality assurance representative,60
1411940,2,owner,70
1413073,1,class b cdl driver,22
1413073,2,traffic coordinator warehouse supervisor,46
1413073,3,warehouse supervisor driver dispatch,46
1413073,4,gateway supervisor,6
1413073,5,service supervisor,156
1413073,6,international service agent iii,191
1413073,7,international service agent i,191
1413073,8,international service agent,191
1413636,1,account manger,198
1413636,2,account manager,192
1413636,3,independent contractor,132
1413636,4,branch manager,0
1415047,1,manufacturing engineer,129
1415047,2,nc programming shift supervisor,120
1415047,3,cnc operator set up quality control,152
1416418,1,customer service professional,143
1416418,2,customer service receptionist office support,54
1416418,3,data entry,18
1416418,4,cashier deli,25
1416418,5,lead teacher teacher s aid for grades k through 5th,40
1416763,1,receptionist,54
1416763,2,playground supervisor,6
1416763,3,loss prevention officer,62
1416763,4,medical records,197
1417891,1,business consultant,14
1417891,2,medical sales representative,30
1417891,3,resource and educator,187
1417891,4,field sales representative,96
1417891,5,indirect sales representative,16
1417891,6,outside sales account manager,189
1417891,7,managing partner director of sales marketing,23
1417891,8,sales associate,154
1417891,9,wireless sales expert,4
1417903,1,project engineer,27
1417903,2,civil engineer for tanahi sumail road project project,27
1417903,4,reconstruction manager and linguist,0
1417903,5,field engineer technician qa qc,96
1417903,7,field engineer technician,96
1417903,8,construction manager coordinator and advisor,114
1418279,1,receiving,65
1418279,2,stocker,0
1418279,3,waiter,0
1419229,1,deli tlm,0
1419229,2,cashier,25
1419229,3,csm,0
1421285,1,team leader customer service,33
1421285,2,branch service manager,156
1421285,4,team leader,33
1421285,5,senior personal fiduciary support,31
1421982,2,pc technician,5
1421982,4,help desk support,71
1421982,6,computer field technician,96
1421982,7,desktop support networking technician,31
1422427,1,certified diamond sales consultant,130
1422427,2,sears merchandiser jewelry sales person,4
1422691,1,founder president,29
1422691,2,consultant autocad designer,86
1422691,3,mechanical plumbing fire protection designer,148
1422691,4,cad coordinator,7
1422691,5,project engineer,27
1422691,6,project engineer,27
1422691,7,engineering intern autocad drafter,170
1422877,2,event specialist,196
1422877,3,service technician,156
1422877,4,comfort advisor,97
1422877,5,fraud reporting specialist,3
1422877,6,electronics associate,194
1422990,1,supervisor karen hightower,6
1422990,2,lab assistant phlebotomist,137
1422990,3,medical assistant assisting the physician,30
1422990,4,medical assistant,30
1423508,1,meeting coordinator,7
1423508,2,distribution specialist,195
1423508,3,shift leader,120
1423508,4,customer service,1
1423508,5,customer service,1
1423622,1,senior customer service rep,75
1423622,2,client enrollment broker call center,55
1423622,3,call center,55
1423622,4,customer service call center,55
1423622,5,cashier,25
1423622,6,cage cashier,25
1427060,1,credit manager,183
1427060,2,vice president relationship manage portfolio manager,29
1427060,3,vice president relationship manager,29
1427060,4,relationship manager,0
1427060,5,vice president regional sales officer,29
1427060,6,vice president,29
1427060,7,senior account executive,192
1427060,8,credit manager,183
1427060,9,credit and financial analyst,183
1427771,1,electrical department estimator,179
1427771,2,application engineer,41
1427771,3,licensed nuclear reactor operator,180
1428482,1,senior finance manager category finance,79
